# uid	record id
# tag_id	transmitter ID number
# utc	universal time coordinate
# lc	location class, see http://www.nacls.com/html/argos/manual/html/chap2/chap2_3.htm#2.3.5
# iq	quality index, see http://www.nacls.com/html/argos/manual/html/chap4/chap4_4_9.htm#4.4.9.3 
# lat1	solution1 latitude
# lon1	solution1 longitude
# lat2	solution2 latitude
# lon2	solution2 longitude
# nb_mes	number of messages received
# big_nb_mes	number of messages received by satellite with signal strength greater than -120 decibels
# best_level	strongest signal strength received
# pass_duration	time elapsed between first and last messages being received by satellite
# nopc	number of successful plausibility checks (0 to 4)
# calcul_freq	calculated transmit frequency 
# altitude	altitude used in location calculation
uid	tag_id	utc	lc	iq	lat1	lon1	lat2	lon2	nb_mes	big_nb_mes	best_level	pass_duration	nopc	calcul_freq	altitude
129644	29051	7/4/2004 18:27	B	0	35.931	-75.222	38.201	-63.848	2	0	-125	48	2	401 651195.9	0
129645	29051	7/4/2004 20:09	B	0	35.937	-75.561	28.478	-111.252	2	0	-129	50	2	401 651195.9	0
129646	29051	7/4/2004 20:43	B	0	36.295	-76.976	39.47	-59.2	2	0	-127	74	2	401 651195.9	0
129647	29051	7/4/2004 22:39	B	0	35.982	-75.367	37.973	-65.268	2	0	-125	51	2	401 651195.9	0
130087	29051	7/5/2004 12:33	B	0	36.528	-75.566	41.847	-95.191	2	0	-134	52	2	401 651195.9	0
130090	29051	7/5/2004 16:20	B	0	35.83	-75.658	37.775	-86.72	2	0	-129	54	2	401 651195.9	0
130091	29051	7/5/2004 18:18	1	50	36.032	-75.339	39.564	-58.127	4	0	-124	182	3	401 651195.2	0
130092	29051	7/5/2004 19:59	B	0	35.992	-75.505	29.646	-105.822	2	0	-128	96	2	401 651195.2	0
130094	29051	7/5/2004 22:17	A	8	35.916	-75.125	39.749	-54.624	3	0	-126	564	3	401 651190.1	0
130482	29051	7/6/2004 8:42	B	0	36.017	-75.246	27.317	-32.381	2	0	-130	90	2	401 651190.1	0
130487	29051	7/6/2004 17:32	B	0	36.076	-75.447	45.527	-124.289	2	0	-132	48	2	401 651190.1	0
130488	29051	7/6/2004 19:46	0	40	35.864	-75.492	30.695	-100.366	6	0	-126	446	2	401 651200.8	0
130490	29051	7/6/2004 21:34	B	0	36.14	-74.88	34.313	-85.201	2	0	-132	161	2	401 651200.8	0
130493	29051	7/6/2004 23:34	0	48	35.925	-75.555	32.923	-90.345	4	0	-125	321	2	401 651172.2	0
130905	29051	7/7/2004 11:54	B	0	36.166	-76.346	35.733	-74.164	2	0	-128	167	2	401 651172.2	0
130906	29051	7/7/2004 13:30	B	0	36.063	-75.349	45.186	-123.013	2	0	-131	51	2	401 651172.2	0
130907	29051	7/7/2004 17:07	0	50	36.095	-75.49	43.817	-113.188	6	0	-130	446	1	401 651202.1	0
130908	29051	7/7/2004 17:57	A	5	36.15	-75.358	42.301	-47.492	3	0	-128	523	3	401 651136.7	0
130909	29051	7/7/2004 19:41	0	56	35.921	-74.803	31.626	-95.06	4	0	-125	185	2	401 651115.4	0
131339	29051	7/8/2004 16:49	B	0	36.051	-75.763	41.197	-101.903	2	0	-130	127	2	401 651202.1	0
131340	29051	7/8/2004 17:50	B	0	36.157	-75.349	44.132	-44.085	2	0	-134	48	2	401 651202.1	0
131341	29051	7/8/2004 19:20	B	0	35.524	-75.617	32.864	-89.632	2	0	-132	48	2	401 651202.1	0
131779	29051	7/9/2004 9:12	B	0	35.713	-74.598	29.862	-45.353	2	0	-128	52	2	401 651202.1	0
131781	29051	7/9/2004 12:44	A	0	35.953	-75.393	40.903	-100.514	3	0	-128	97	3	401 651217.1	0
131783	29051	7/9/2004 19:10	Z	10	35.786	-75.477	34.111	-84.427	3	0	-125	102	0	401 651217.1	0
131784	29051	7/9/2004 22:04	1	68	35.92	-75.432	31.702	-96.457	4	0	-125	152	2	401 651110.7	0
131785	29051	7/9/2004 22:24	0	58	35.955	-75.398	39.72	-56.689	5	0	-126	221	4	401 651148.1	0
131787	29051	7/10/2004 0:02	B	0	35.663	-75.468	30.141	-104.866	2	0	-132	666	2	401 651148.1	0
131789	29051	7/10/2004 7:39	B	0	36.02	-75.225	35.095	-70.78	2	0	-126	51	2	401 651148.1	0
132495	29051	7/10/2004 8:41	A	8	36.023	-75.423	27.018	-33.131	3	0	-131	371	3	401 651101.3	0
132499	29051	7/10/2004 13:41	0	47	36.082	-75.772	37.188	-81.01	5	0	-130	644	3	401 651168.9	0
132501	29051	7/10/2004 15:58	0	58	37.136	-81.007	35.292	-73.97	4	0	-126	152	0	401 651147.1	0
132505	29051	7/10/2004 23:20	B	0	35.877	-75.511	42.789	-41.8	2	0	-128	50	2	401 651168.9	0
132508	29051	7/11/2004 1:44	B	0	36.197	-74.997	43.864	-39.475	2	0	-132	65	2	401 651168.9	0
132509	29051	7/11/2004 3:17	B	0	35.596	-74.297	33.001	-86.441	2	0	-130	514	2	401 651168.9	0
132512	29051	7/11/2004 7:27	B	0	36.06	-75.368	33.935	-65.182	2	0	-126	90	2	401 651168.9	0
132513	29051	7/11/2004 9:07	B	0	36.098	-75.324	43.714	-113.103	2	0	-129	50	2	401 651168.9	0
132514	29051	7/11/2004 9:56	B	0	35.981	-76.294	33.955	-67.658	2	0	-123	48	2	401 651168.9	0
132515	29051	7/11/2004 11:57	B	0	36.055	-75.509	36.525	-77.875	2	0	-130	49	2	401 651168.9	0
132713	29051	7/11/2004 15:40	B	0	35.992	-75.145	34.973	-70.084	2	0	-126	48	2	401 651168.9	0
132714	29051	7/11/2004 17:14	B	0	35.907	-75.123	44.769	-116.626	2	0	-132	48	2	401 651168.9	0
132717	29051	7/11/2004 20:30	B	0	36.003	-75.433	26.498	-121.012	2	0	-130	48	2	401 651168.9	0
132719	29051	7/11/2004 21:38	B	0	36.107	-75.242	44.077	-34.891	2	0	-130	52	2	401 651168.9	0
132723	29051	7/12/2004 2:57	1	60	36.092	-75.543	36.3	-74.524	4	0	-125	171	2	401 651094.1	0
132724	29051	7/12/2004 7:14	B	0	36.205	-75.73	32.702	-59.171	2	0	-125	48	2	401 651168.9	0
133143	29051	7/12/2004 22:52	B	0	36.195	-75.46	37.126	-70.763	2	0	-124	61	1	401 651168.9	0
133145	29051	7/13/2004 7:05	B	0	36.225	-75.516	31.731	-54.019	2	0	-125	64	1	401 651168.9	0
133586	29051	7/13/2004 12:57	Z	10	31.818	-61.524	36.079	-76.062	3	0	-127	100	0	401 651168.9	0
133587	29051	7/13/2004 14:48	B	0	36.107	-75.883	29.178	-46.771	2	0	-130	51	1	401 651168.9	0
133591	29051	7/13/2004 22:31	B	0	35.943	-75.805	39.458	-59.893	2	0	-128	57	2	401 651160.3	0
133593	29051	7/14/2004 0:09	A	0	36.154	-75.541	29.676	-107.081	3	0	-126	106	2	401 651160.3	0
133988	29051	7/14/2004 10:22	B	0	36.159	-75.6	37.316	-80.54	2	0	-125	47	2	401 651160.3	0
133990	29051	7/14/2004 18:13	B	0	35.978	-74.813	39.405	-57.623	2	0	-127	172	2	401 651160.3	0
133991	29051	7/14/2004 23:43	A	0	35.942	-75.392	31.893	-95.86	3	0	-125	120	2	401 651148.7	0
133992	29051	7/15/2004 0:10	B	0	35.896	-75.632	38.089	-65.064	2	0	-124	81	2	401 651160.3	0
133994	29051	7/15/2004 6:37	B	0	36.173	-74.865	28.61	-42.763	2	0	-127	50	2	401 651160.3	0
134455	29051	7/15/2004 9:56	B	0	36.072	-73.033	35.439	-70.826	2	0	-124	48	2	401 651160.3	0
134457	29051	7/15/2004 13:42	B	0	36.056	-75.295	46.181	-128.758	2	0	-134	59	2	401 651160.3	0
134458	29051	7/15/2004 14:15	A	0	36	-75.428	40.951	-98.754	3	0	-126	96	2	401 651214.3	0
134459	29051	7/15/2004 19:36	B	0	35.836	-75.449	45.368	-26.007	2	0	-129	49	2	401 651160.3	0
134460	29051	7/15/2004 21:18	B	0	35.932	-75.593	36.305	-73.742	2	0	-131	98	2	401 651160.3	0
134461	29051	7/15/2004 23:27	B	0	36.436	-76.88	33.652	-84.836	2	0	-130	52	2	401 651160.3	0
134462	29051	7/15/2004 23:57	B	0	35.987	-75.067	39.175	-59.546	2	0	-126	53	2	401 651160.3	0
134930	29051	7/16/2004 9:35	B	0	35.913	-75.171	32.43	-58.2	2	0	-127	59	1	401 651160.3	0
134931	29051	7/16/2004 13:20	B	0	36.11	-75.478	44.105	-117.159	2	0	-134	53	2	401 651189.9	0
134932	29051	7/16/2004 14:02	A	0	36.092	-75.297	39.98	-92.462	3	0	-126	494	2	401 651189.9	0
134934	29051	7/16/2004 17:58	0	57	35.91	-75.713	42.323	-45.05	4	0	-126	212	2	401 651125.7	0
134935	29051	7/16/2004 19:14	B	0	36.036	-75.266	47.611	-14.219	2	0	-132	48	2	401 651189.9	0
134937	29051	7/16/2004 20:58	Z	10	37.369	-74.015	39.754	-65.843	3	0	-129	110	0	401 651189.9	0
134939	29051	7/17/2004 2:44	B	0	36.038	-74.99	37.357	-68.491	2	0	-126	62	2	401 651189.9	0
135423	29051	7/17/2004 9:40	B	0	36.006	-75.532	46.454	-128.434	2	0	-129	59	2	401 651189.9	0
135424	29051	7/17/2004 10:56	A	0	35.964	-74.635	39.779	-94.526	3	0	-131	116	2	401 651139.9	0
135425	29051	7/17/2004 12:12	B	0	36.018	-75.234	28.294	-38.831	2	0	-128	49	2	401 651197.4	0
135426	29051	7/17/2004 12:55	1	50	35.999	-75.481	41.968	-105.837	4	0	-128	254	3	401 651197.4	0
135427	29051	7/17/2004 15:04	B	0	35.919	-75.098	31.386	-52.674	2	0	-127	51	2	401 651197.4	0
135428	29051	7/17/2004 16:40	1	68	36.012	-75.395	41.121	-100.316	4	0	-126	198	2	401 651223.1	0
135430	29051	7/17/2004 22:37	B	0	36.028	-75.392	38.964	-63.346	2	0	-128	53	2	401 651197.4	0
135908	29051	7/18/2004 8:43	B	0	36.114	-75.788	27.183	-33.578	2	0	-130	52	2	401 651197.4	0
135909	29051	7/18/2004 10:51	A	0	36.014	-75.337	30.238	-47.08	3	0	-125	105	3	401 651203.4	0
135910	29051	7/18/2004 12:32	1	57	36.016	-75.469	39.733	-94.623	4	0	-125	261	4	401 651181.2	0
135911	29051	7/18/2004 16:13	B	0	37.136	-75.826	40.585	-86.151	2	0	-134	54	2	401 651181.2	0
135917	29051	7/19/2004 7:32	B	0	36.047	-77.009	33.462	-66.711	2	0	-129	333	2	401 651181.2	0
136372	29051	7/19/2004 9:59	B	0	35.999	-74.311	35.167	-70.885	2	0	-123	48	2	401 651181.2	0
136373	29051	7/19/2004 11:44	A	0	35.928	-75.278	25.314	-26.644	3	0	-130	108	3	401 651184.4	0
136374	29051	7/19/2004 11:44	A	50	35.917	-75.395	44.216	-118.153	3	0	-131	156	1	401 651184.4	0
136375	29051	7/19/2004 12:09	A	50	35.968	-75.388	37.567	-83.465	3	0	-128	150	2	401 651184.4	0
136377	29051	7/19/2004 17:34	0	58	36.029	-75.401	46.241	-126.373	5	0	-133	292	4	401 651190.9	0
136378	29051	7/19/2004 20:43	A	8	36.004	-75.45	25.15	-124.901	3	0	-132	147	2	401 651168.7	0
136380	29051	7/19/2004 23:27	B	0	35.921	-75.425	33.519	-87.396	2	0	-125	56	2	401 651190.9	0
136382	29051	7/20/2004 7:22	B	0	35.934	-76.313	32.626	-62.523	2	0	-126	59	2	401 651190.9	0
137007	29051	7/20/2004 9:05	B	0	36.514	-75.163	43.604	-111.28	2	0	-134	619	2	401 651190.9	0
137008	29051	7/20/2004 9:32	B	0	35.342	-76.762	29.157	-56.809	2	0	-130	48	2	401 651190.9	0
137010	29051	7/20/2004 15:36	0	50	35.992	-75.433	34.438	-67.679	5	0	-126	196	2	401 651190.8	0
137012	29051	7/20/2004 20:53	B	0	35.874	-75.858	38.444	-62.712	2	0	-126	49	2	401 651190.9	0
137532	29051	7/21/2004 8:48	B	0	35.225	-74.576	43.183	-105.182	2	0	-136	64	2	401 651190.9	0
137534	29051	7/21/2004 10:51	0	40	36.031	-75.558	39.667	-94.131	4	0	-129	564	3	401 651185.5	0
137536	29051	7/21/2004 13:01	A	8	35.968	-75.421	42.384	-108.622	3	0	-128	308	2	401 651183.6	0
137540	29051	7/21/2004 20:25	B	0	35.666	-75.159	39.95	-51.837	2	0	-133	48	2	401 651185.5	0
145280	29051	7/22/2004 8:47	B	0	35.868	-75.279	40.757	-100.569	2	0	-130	47	1	401 651155.3	0
145281	29051	7/22/2004 8:49	A	0	35.913	-75.257	27.774	-35.575	3	0	-129	102	3	401 651155.3	0
145284	29051	7/22/2004 12:36	B	0	35.98	-75.592	40.237	-97.116	2	0	-125	96	2	401 651155.3	0
145286	29051	7/22/2004 14:45	0	58	36.012	-75.46	29.813	-46.261	5	0	-125	301	2	401 651190.3	0
145287	29051	7/22/2004 16:28	A	8	35.938	-75.438	39.279	-93.21	3	0	-128	543	2	401 651085.1	0
145288	29051	7/22/2004 18:28	B	0	35.727	-76.075	39.054	-60.708	2	0	-125	97	2	401 651085.1	0
145289	29051	7/22/2004 22:10	B	0	35.425	-73.2	38.557	-55.806	2	0	-130	78	1	401 651085.1	0
145839	29051	7/23/2004 10:37	A	0	35.952	-75.666	28.516	-38.27	3	0	-132	110	2	401 651138.7	0
145841	29051	7/23/2004 12:31	B	0	36.081	-74.912	30.126	-49.381	2	0	-130	59	2	401 651085.1	0
145842	29051	7/23/2004 14:25	B	0	35.767	-75.203	27.61	-35.293	2	0	-129	77	2	401 651085.1	0
146787	29051	7/24/2004 10:14	B	0	35.898	-75.957	26.078	-26.826	2	0	-136	58	2	401 651085.1	0
146789	29051	7/24/2004 12:22	1	66	29.282	-43.614	36.022	-75.311	4	0	-125	165	1	401 651180.6	0
146795	29051	7/24/2004 20:55	B	0	36.028	-75.199	38.241	-64.058	2	0	-124	54	2	401 651180.6	0
146796	29051	7/24/2004 23:12	B	0	35.996	-76.755	35.404	-78.789	2	0	-129	57	2	401 651180.6	0
146798	29051	7/25/2004 1:23	B	0	35.823	-75.239	44.845	-28.954	2	0	-134	168	2	401 651180.6	0
147569	29051	7/25/2004 11:21	B	0	37.008	-72.218	34.685	-64.842	2	0	-130	48	1	401 651085.1	0
147570	29051	7/25/2004 13:04	B	0	35.899	-75.21	43.06	-111.196	2	0	-126	50	2	401 651191.1	0
147571	29051	7/25/2004 15:25	0	56	35.938	-75.514	33.045	-60.864	6	0	-131	255	2	401 651111.8	0
147572	29051	7/25/2004 15:27	B	0	35.994	-75.177	47.714	-133.112	2	0	-132	96	2	401 651191.3	0
147573	29051	7/25/2004 17:00	0	50	35.951	-75.533	42.563	-108.535	9	0	-127	451	2	401 651191.1	0
147575	29051	7/25/2004 19:38	B	0	35.338	-73.662	28.882	-94.837	2	0	-134	49	1	401 651085.1	0
147580	29051	7/26/2004 13:38	B	0	35.834	-75.187	36.686	-79.059	2	0	-130	469	2	401 651191.1	0
147581	29051	7/26/2004 15:00	B	0	35.913	-75.853	30.62	-49.724	2	0	-126	55	1	401 651085.1	0
147582	29051	7/26/2004 17:37	A	0	35.853	-75.301	43.072	-38.842	3	0	-128	146	2	401 651225.3	0
147586	29051	7/27/2004 0:00	B	0	35.971	-75.457	30.224	-104.086	2	0	-128	49	2	401 651191.1	0
147590	29051	7/27/2004 10:36	B	0	36.029	-75.542	28.458	-40.336	2	0	-130	51	2	401 651191.1	0
147926	29051	7/27/2004 15:07	B	0	35.859	-75.381	45.061	-120.892	2	0	-133	51	2	401 651191.1	0
147927	29051	7/27/2004 16:14	B	0	35.924	-75.432	38.248	-87.029	2	0	-125	179	2	401 651191.1	0
147929	29051	7/27/2004 22:01	A	0	35.911	-75.616	42.159	-44.525	3	0	-130	233	1	401 651153.9	0
147930	29051	7/28/2004 3:37	B	0	36.277	-76.447	32.149	-91.858	2	0	-131	68	1	401 651191.1	0
148321	29051	7/28/2004 20:40	0	50	35.967	-75.532	25.519	-123.778	4	0	-131	255	2	401 651183.5	0
148792	29051	7/29/2004 22:40	B	0	35.981	-75.191	46.858	-20.833	2	0	-133	48	2	401 651183.5	0
148794	29051	7/30/2004 7:13	B	0	36.21	-74.965	32.45	-57.222	2	0	-128	492	2	401 651183.5	0
149290	29051	7/30/2004 18:39	B	0	35.85	-75.556	38.32	-66.181	2	0	-125	123	2	401 651183.5	0
149730	29051	7/31/2004 8:42	B	0	36.119	-75.598	40.924	-99.215	2	0	-128	137	1	401 651183.5	0
149732	29051	7/31/2004 12:35	B	0	35.931	-75.442	30.191	-48.342	2	0	-125	48	1	401 651183.5	0
150214	29051	8/1/2004 13:59	A	0	35.971	-75.274	39.184	-90.313	3	0	-127	166	1	401 651222.3	0
150217	29051	8/1/2004 23:25	B	0	36.217	-75.362	32.76	-85.714	2	0	-129	59	1	401 651183.5	0
150696	29051	8/2/2004 9:57	B	0	35.922	-75.219	25.22	-21.533	2	0	-130	47	1	401 651183.5	0
150699	29051	8/2/2004 17:14	A	0	35.972	-75.272	44.66	-118.108	3	0	-131	106	1	401 651233.1	0
150700	29051	8/2/2004 17:57	B	0	35.837	-75.079	40.954	-49.318	2	0	-125	124	1	401 651183.5	0
150701	29051	8/2/2004 19:39	B	0	35.838	-75.53	31.461	-96.555	2	0	-128	62	1	401 651183.5	0
151183	29051	8/3/2004 11:10	A	0	35.995	-75.415	32.494	-58.219	3	0	-126	109	1	401 651230.4	0
151185	29051	8/3/2004 15:20	B	0	36.001	-75.553	32.688	-58.133	2	0	-130	89	1	401 651183.5	0
151188	29051	8/4/2004 6:15	B	0	35.875	-75.29	26.424	-29.995	2	0	-130	188	1	401 651183.5	0
151686	29051	8/4/2004 13:17	B	0	36.074	-74.435	34.856	-71.106	2	0	-131	55	1	401 651183.5	0
151687	29051	8/4/2004 14:54	B	0	35.975	-75.28	30.418	-47.979	2	0	-125	49	1	401 651183.5	0
151688	29051	8/4/2004 16:36	A	0	35.893	-75.04	39.977	-95.969	3	0	-128	154	1	401 651149.8	0
151689	29051	8/4/2004 23:02	A	0	35.857	-75.261	44.545	-31.699	3	0	-130	127	1	401 651204.9	0
151690	29051	8/4/2004 23:45	A	0	35.87	-75.334	31.322	-98.306	3	0	-124	164	1	401 651205.3	0
151692	29051	8/5/2004 7:43	B	0	35.985	-75.468	35.309	-72.219	2	0	-127	58	1	401 651183.5	0
152148	29051	8/5/2004 13:11	B	0	35.936	-75.324	33.878	-65.564	2	0	-122	84	1	401 651183.5	0
152149	29051	8/5/2004 16:09	B	0	35.935	-75.41	37.805	-84.714	2	0	-128	119	1	401 651183.5	0
152619	29051	8/6/2004 20:37	B	0	35.781	-75.362	39.984	-54.237	2	0	-128	89	1	401 651183.5	0
153165	29051	8/7/2004 11:22	B	0	35.781	-75.128	32.967	-60.811	2	0	-126	111	1	401 651183.5	0
153169	29051	8/7/2004 17:03	B	0	35.962	-75.304	42.96	-110.652	2	0	-128	115	1	401 651183.5	0
153170	29051	8/7/2004 20:25	B	0	35.871	-75.373	27.119	-117.207	2	0	-130	51	1	401 651183.5	0
153172	29051	8/7/2004 22:32	Z	10	36.017	-75.938	37.922	-64.686	3	0	-134	96	0	401 651183.5	0
153174	29051	8/8/2004 2:45	B	0	36.149	-74.915	37.51	-68.587	2	0	-129	54	1	401 651183.5	0
153175	29051	8/8/2004 4:26	A	0	36.01	-75.433	27.599	-114.793	3	0	-127	96	1	401 651157.4	0
153738	29051	8/8/2004 18:35	Z	10	38.349	-64.85	35.96	-75.399	3	0	-126	101	0	401 651183.5	0
153739	29051	8/8/2004 20:12	A	0	35.951	-75.392	28.4	-111.702	3	0	-127	108	1	401 651149.3	0
154367	29051	8/9/2004 12:07	B	0	35.004	-74.43	38.448	-85.439	2	0	-131	50	1	401 651183.5	0
154368	29051	8/9/2004 18:27	Z	10	36.909	-74.588	40.669	-61.507	3	0	-130	96	0	401 651183.5	0
155109	29051	8/10/2004 12:10	A	0	35.918	-75.3	27.397	-34.943	3	0	-134	95	1	401 651141.0	0
155110	29051	8/10/2004 13:25	B	0	35.98	-75.191	45.236	-121.92	2	0	-131	96	1	401 651183.5	0
155111	29051	8/10/2004 13:42	B	0	35.541	-74.647	37.685	-82.325	2	0	-127	48	1	401 651183.5	0
155113	29051	8/10/2004 22:20	B	0	35.922	-75.357	30.686	-103.644	2	0	-129	655	2	401 651149.6	0
155114	29051	8/10/2004 23:06	0	50	35.15	-79.21	36.011	-75.322	4	0	-128	706	1	401 651149.6	0
155866	29051	8/11/2004 13:00	A	0	35.967	-75.091	43.324	-112.09	3	0	-129	99	1	401 651187.8	0
155868	29051	8/11/2004 15:28	Z	10	32.673	-65.803	35.946	-75.859	3	0	-129	98	0	401 651149.6	0
155869	29051	8/11/2004 18:03	B	0	36.237	-75.185	42.466	-49.413	2	0	-132	51	1	401 651149.6	0
155870	29051	8/11/2004 20:17	B	0	36.12	-75.302	42.448	-44.417	2	0	-127	253	1	401 651149.6	0
155872	29051	8/11/2004 21:55	B	0	35.996	-75.542	32.963	-91.241	2	0	-125	449	1	401 651149.6	0
155873	29051	8/11/2004 22:44	A	0	36.049	-75.358	37.661	-67.374	3	0	-128	108	1	401 651152.2	0
156604	29051	8/12/2004 10:06	B	0	36.307	-76.592	34.816	-72.574	2	0	-130	48	1	401 651149.6	0
156606	29051	8/12/2004 13:16	B	0	36.102	-74.851	34.355	-69.612	2	0	-129	48	2	401 651116.4	0
156608	29051	8/12/2004 15:07	A	0	35.978	-75.651	32.059	-56.625	3	0	-129	96	1	401 651178.3	0
156609	29051	8/12/2004 16:51	B	0	35.903	-75.372	41.615	-104.24	2	0	-128	48	2	401 651116.4	0
156610	29051	8/12/2004 17:47	1	56	35.997	-75.298	42.78	-42.106	5	0	-129	253	3	401 651116.4	0
156611	29051	8/12/2004 19:27	B	0	35.984	-75.489	32.994	-89.792	2	0	-130	49	2	401 651116.4	0
156614	29051	8/12/2004 22:22	B	0	35.919	-75.562	39.964	-56.721	2	0	-131	101	2	401 651116.4	0
156615	29051	8/12/2004 23:01	B	0	36.112	-75.044	45.015	-31.065	2	0	-132	51	2	401 651116.4	0
156617	29051	8/13/2004 4:08	B	0	35.999	-75.354	29.176	-108.797	2	0	-130	55	2	401 651116.4	0
157342	29051	8/13/2004 14:47	B	0	35.931	-75.261	29.856	-45.64	2	0	-127	51	2	401 651116.4	0
157343	29051	8/13/2004 19:26	B	0	36.217	-75.355	46.846	-19.799	2	0	-133	61	2	401 651116.4	0
158036	29051	8/14/2004 11:00	B	0	36.125	-75.891	40.67	-98.334	2	0	-128	192	2	401 651116.4	0
158038	29051	8/14/2004 13:29	B	0	36.29	-75.84	46.059	-123.355	2	0	-134	48	2	401 651116.4	0
158039	29051	8/14/2004 16:09	Z	10	36.142	-73.915	37.688	-82.997	3	0	-125	107	0	401 651116.4	0
158042	29051	8/15/2004 7:34	B	0	36.981	-76.412	34.548	-63.454	2	0	-128	56	1	401 651116.4	0
158784	29051	8/15/2004 8:59	A	0	28.829	-39.715	36.159	-75.556	3	0	-132	189	0	401 651116.1	0
158786	29051	8/15/2004 11:33	1	66	36.17	-75.657	34.239	-65.845	4	0	-124	146	2	401 651180.9	0
158787	29051	8/15/2004 14:24	A	7	36.129	-75.609	41.015	-99.591	3	0	-125	103	2	401 651186.8	0
158788	29051	8/15/2004 20:36	B	0	36.332	-75.521	26.645	-121.7	2	0	-132	49	2	401 651116.1	0
158789	29051	8/15/2004 22:01	B	0	35.911	-74.586	30.527	-93.536	2	0	-129	109	2	401 651116.1	0
159506	29051	8/16/2004 16:55	B	0	36.788	-76.154	43.52	-105.733	2	0	-131	49	2	401 651116.1	0
159507	29051	8/16/2004 18:46	B	0	36.06	-75.615	37.83	-69.007	2	0	-124	48	2	401 651116.1	0
159509	29051	8/16/2004 21:36	B	0	35.795	-73.181	32.45	-83.017	2	0	-128	65	2	401 651116.1	0
160188	29051	8/17/2004 12:19	B	0	36.015	-75.507	28.4	-39.527	2	0	-131	49	1	401 651116.1	0
160191	29051	8/17/2004 21:12	B	0	34.514	-77.053	37.565	-67.869	2	0	-131	56	1	401 651116.1	0
160192	29051	8/17/2004 21:57	0	60	35.856	-75.573	41.267	-47.288	4	0	-126	173	1	401 651231.3	0
160194	29051	8/17/2004 23:43	B	0	35.964	-75.577	41.818	-48.246	2	0	-130	110	1	401 651116.1	0
160195	29051	8/17/2004 23:43	B	0	36.027	-75.141	31.651	-95.942	2	0	-126	49	1	401 651116.1	0
160196	29051	8/18/2004 6:59	A	0	35.998	-75.619	30.473	-48.84	3	0	-128	159	1	401 651129.3	0
160940	29051	8/18/2004 11:07	B	0	35.876	-75.152	40.78	-100.144	2	0	-130	98	1	401 651116.1	0
160942	29051	8/18/2004 13:43	B	0	36.146	-75.938	37.147	-80.598	2	0	-125	55	1	401 651116.1	0
161634	29051	8/19/2004 11:41	B	0	36.525	-76.555	34.889	-66.888	2	0	-130	61	1	401 651116.1	0
161635	29051	8/19/2004 14:11	A	0	26.304	-28.309	35.988	-75.215	3	0	-131	109	0	401 651113.5	0
161636	29051	8/19/2004 19:49	B	0	35.969	-75.342	30.862	-99.635	2	0	-125	83	2	401 651113.5	0
162453	29051	8/20/2004 15:26	B	0	36.064	-75.137	33.653	-64.657	2	0	-129	58	2	401 651113.5	0
162454	29051	8/20/2004 18:01	B	0	36.024	-75.576	42.668	-47.694	2	0	-129	137	2	401 651113.5	0
163254	29051	8/21/2004 10:53	B	0	36.041	-75.696	30.147	-45.706	2	0	-130	114	2	401 651113.5	0
164764	29051	8/23/2004 17:25	B	0	36.064	-75.535	45.358	-30.148	2	0	-134	120	1	401 651113.5	0
166212	29051	8/25/2004 18:46	B	0	35.844	-75.711	38.539	-68.435	2	0	-133	48	1	401 651113.5	0
171780	29051	8/26/2004 9:24	B	0	36.091	-75.372	31.127	-53.261	2	0	-130	61	1	401 651113.5	0
171782	29051	8/26/2004 12:13	A	0	36.015	-75.126	38.088	-85.809	3	0	-124	98	1	401 651152.4	0
171785	29051	8/26/2004 20:49	B	0	35.784	-75.829	39.778	-58.708	2	0	-129	112	1	401 651113.5	0
172456	29051	8/27/2004 6:52	A	0	36.078	-75.427	30.153	-47.773	3	0	-127	116	2	401 651117.1	0
172459	29051	8/27/2004 13:24	B	0	36.105	-75.76	44.933	-121.426	2	0	-131	67	2	401 651117.1	0
172461	29051	8/27/2004 16:09	A	8	36.039	-75.465	37.816	-84.229	3	0	-128	171	2	401 651188.1	0
173291	29051	8/28/2004 19:50	B	0	36.105	-75.599	30.443	-98.913	2	0	-126	50	2	401 651188.1	0
173986	29051	8/29/2004 11:03	B	0	35.994	-75.379	31.33	-51.421	2	0	-128	47	2	401 651188.1	0
173987	29051	8/29/2004 11:35	0	60	36.038	-75.524	43.446	-114.065	4	0	-129	144	2	401 651162.8	0
173988	29051	8/29/2004 12:39	B	0	36.097	-75.514	40.752	-99.356	2	0	-129	48	2	401 651188.1	0
173989	29051	8/29/2004 17:56	B	0	36.043	-75.275	42.214	-45.125	2	0	-125	49	1	401 651188.1	0
174802	29051	8/30/2004 12:10	B	0	34.673	-74.343	39.039	-87.745	2	0	-133	48	1	401 651188.1	0
174803	29051	8/30/2004 12:56	B	0	35.876	-74.846	31.954	-55.705	2	0	-129	48	1	401 651188.1	0
174805	29051	8/30/2004 19:24	B	0	36.134	-75.682	33.733	-87.17	2	0	-126	128	1	401 651188.1	0
175454	29051	9/1/2004 1:51	B	0	36.271	-76.574	42.164	-45.251	2	0	-132	48	1	401 651188.1	0
179578	29051	9/1/2004 11:27	A	0	36.18	-75.558	34.149	-65.581	3	0	-123	101	1	401 651205.9	0
183146	29051	9/4/2004 14:49	A	0	36.089	-75.385	29.998	-45.162	3	0	-127	146	1	401 651155.5	0
184576	29051	9/6/2004 13:04	B	0	36.199	-75.49	32.952	-60.155	2	0	-129	81	1	401 651188.1	0
